,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,cost of living index,house_age
2911,2.0,1.75,1350,4614,1.0,0,1,3,1350,0,0.9987,12
1115,4.0,4.25,4930,25714,2.0,0,1,3,4930,0,1.0006,15
2414,5.0,3.75,5330,6000,2.0,0,3,3,3570,1760,0.9987,14
1213,6.0,2.75,5700,20000,1.0,0,5,4,2850,2850,0.9981,43
732,3.0,1.75,1020,7020,1.5,0,1,4,1020,0,1.0,37
2128,3.0,1.75,1810,3000,1.5,0,1,4,1810,0,1.0,117
4307,2.0,1.0,740,7680,1.0,0,1,4,740,0,1.0,98
4537,3.0,1.0,1090,6710,1.5,0,1,5,1090,0,1.0013,108
1707,2.0,1.75,1210,1032,2.0,0,1,3,1210,0,0.9981,6
4183,4.0,2.5,2380,7066,2.0,0,1,4,2380,0,1.0006,23
1318,3.0,2.5,3160,4270,2.0,0,1,3,2650,510,0.9987,14
1276,3.0,2.5,3420,25150,1.0,0,1,4,1750,1670,0.9981,33
2439,2.0,2.25,1170,1011,2.0,0,1,3,1170,0,0.9987,11
3719,4.0,1.0,1810,7500,1.0,0,1,2,1410,400,1.0026,61
3655,4.0,1.0,1490,6600,1.0,0,1,3,1490,0,1.0026,10
3691,3.0,1.75,1440,12888,1.0,0,3,3,1090,350,1.0026,16
3979,3.0,2.5,2600,4506,2.0,0,1,3,2600,0,0.9994,17
4532,4.0,2.25,2460,11250,1.0,0,1,4,2460,0,1.0013,61
2877,2.0,2.0,1690,4500,1.0,0,1,3,1690,0,0.9987,17
1302,2.0,1.0,710,1157,2.0,0,1,4,710,0,1.0,77
756,3.0,1.0,1150,8145,1.0,0,1,4,990,160,1.0,62
226,3.0,1.75,1170,8239,1.0,0,1,3,1170,0,1.0,7
963,3.0,1.0,1600,5952,1.0,0,1,4,1150,450,1.0,56
3637,4.0,3.5,3190,5040,2.0,0,4,3,2160,1030,1.0,17
238,5.0,2.25,2880,11965,2.0,0,1,4,2880,0,1.0,30
469,3.0,1.0,1430,5000,1.0,0,1,4,1080,350,1.0,35
2998,3.0,1.75,2140,40098,1.0,0,1,5,1490,650,1.0,70
4248,4.0,2.25,1830,6136,2.0,0,1,3,1830,0,1.0006,11
2493,3.0,2.25,2030,9791,1.0,0,1,4,1500,530,1.0,36
570,4.0,2.5,2440,4000,2.0,0,1,3,2440,0,0.9994,11
3824,3.0,2.75,3400,7200,2.0,0,3,3,2470,930,1.0006,11
204,3.0,2.5,2110,4118,2.0,0,1,3,2110,0,1.0,31
4295,4.0,2.75,2020,7070,1.0,0,1,5,1010,1010,1.0,62
821,3.0,1.75,1990,5560,1.0,0,1,4,1100,890,1.0,31
4232,3.0,2.0,1670,7757,1.0,0,1,3,1670,0,1.0006,28
1835,5.0,3.0,2190,4900,2.0,0,1,5,1490,700,1.0,80
2662,4.0,2.5,1820,20011,2.0,0,1,3,1820,0,0.9981,20
4465,5.0,2.0,2120,137565,1.5,0,1,3,2120,0,0.9981,37
338,4.0,2.5,1850,50662,1.0,0,1,3,1430,420,0.9974,42
4315,1.0,1.5,1170,1456,2.0,0,1,3,1070,100,1.0,13
1869,4.0,2.25,2270,7800,1.0,0,1,3,1290,980,0.9987,16
3444,3.0,2.75,1850,16960,1.0,0,3,4,1850,0,0.9994,37
2545,3.0,2.5,2540,5612,2.0,0,1,3,2540,0,1.0,21
3029,3.0,2.25,1450,1445,2.0,0,1,3,980,470,1.0,15
4492,4.0,3.5,2630,3435,1.5,0,4,3,1640,990,1.0013,36
3570,3.0,2.5,2530,13446,2.0,0,1,3,2530,0,0.9987,27
3903,2.0,1.0,920,8341,1.0,0,1,3,920,0,1.0006,51
966,4.0,2.0,2240,7725,1.0,0,1,5,1120,1120,1.0,64
649,3.0,1.0,1200,9936,1.0,0,1,4,1200,0,0.9994,51
3428,4.0,1.5,1680,11123,1.0,0,1,3,1130,550,0.9994,31
2865,2.0,2.0,1870,6275,1.0,0,1,3,1870,0,0.9987,17
4413,5.0,2.0,1700,7314,1.0,0,1,3,1000,700,1.0,19
4273,3.0,1.0,1800,5612,1.0,0,1,4,1200,600,1.0,38
1260,4.0,3.5,3990,5267,2.0,0,1,3,3990,0,0.9981,12
1512,3.0,1.0,1050,7500,1.0,0,1,3,1050,0,1.0,15
575,4.0,3.0,2800,9764,2.0,0,1,3,2800,0,0.9994,18
4447,2.0,1.0,1080,2674,1.0,0,1,4,720,360,1.0,35
1400,4.0,3.5,2840,4637,3.0,0,1,3,2840,0,1.0,12
648,4.0,2.75,2000,5827,2.0,0,1,3,2000,0,0.9994,23
159,3.0,2.5,1870,5874,2.0,0,1,3,1870,0,1.0,15
677,4.0,2.75,2790,8853,2.0,0,1,3,2790,0,0.9987,97
2344,5.0,2.25,2230,9600,1.0,0,1,3,1320,910,0.9987,42
228,3.0,2.5,2390,34041,1.0,0,1,3,1840,550,1.0,36
1251,3.0,1.75,2200,9840,1.0,0,1,5,1500,700,0.9981,42
4148,3.0,2.0,1320,7200,1.0,0,1,5,1320,0,1.0006,45
3174,2.0,2.5,1380,953,3.0,0,1,3,1380,0,1.0,14
1500,3.0,3.5,1900,1612,2.0,0,1,3,1430,470,1.0,12
1195,4.0,2.5,3320,7644,2.0,0,1,3,3320,0,0.9981,25
1464,3.0,2.25,1640,7350,1.0,0,1,3,1140,500,1.0013,36
1582,3.0,1.75,1480,7040,1.0,0,1,3,1480,0,0.9981,46
3301,4.0,2.0,2250,7500,1.0,0,1,5,1200,1050,0.9981,64
869,3.0,2.5,2390,4555,2.0,0,1,3,2390,0,0.9981,14
1873,3.0,1.5,980,7790,1.0,0,1,5,980,0,0.9987,51
1279,4.0,1.75,1710,10440,1.0,0,1,4,1710,0,0.9981,11
4100,6.0,3.0,3020,13783,2.0,0,1,3,3020,0,0.9994,18
650,3.0,1.75,1590,27200,1.5,0,1,4,1590,0,0.9994,27
1101,4.0,2.0,1570,9415,2.0,0,1,4,1570,0,1.0006,36
1632,2.0,2.5,1590,1426,2.0,0,1,3,1590,0,0.9981,6
2924,3.0,2.0,1240,10800,1.0,0,1,3,1240,0,1.0,10
2228,3.0,1.75,1320,5750,1.5,0,1,5,1320,0,1.0,102
4285,2.0,1.0,720,4840,1.0,0,1,4,720,0,1.0,32
388,4.0,2.5,2440,4850,2.0,0,1,3,2440,0,0.9974,97
319,4.0,2.5,2060,7475,1.0,0,1,3,1440,620,0.9974,35
1157,3.0,3.0,2790,12523,2.0,1,5,4,1600,1190,1.0006,43
134,3.0,3.0,1820,1641,3.0,0,1,3,1540,280,1.0,14
1371,4.0,1.75,3420,7200,1.0,0,4,5,1770,1650,1.0,73
1595,5.0,3.5,3450,28324,1.0,0,1,5,2350,1100,0.9981,48
3909,4.0,1.5,1880,6200,1.0,0,3,5,1440,440,1.0006,66
2337,4.0,2.25,2710,38180,2.0,0,1,4,2710,0,0.9987,43
2981,5.0,2.25,2290,7420,1.0,0,1,3,1290,1000,1.0,7
2731,4.0,2.5,2470,3811,2.0,0,1,3,2470,0,0.9981,21
2103,3.0,2.25,2110,7665,1.0,0,1,4,1360,750,1.0013,47
2944,4.0,2.5,2440,7155,2.0,0,1,3,2440,0,1.0,27
89,2.0,1.0,800,6500,1.0,0,1,4,800,0,1.0,37
1508,1.0,1.0,750,4000,1.0,0,1,3,750,0,1.0,102
1179,4.0,2.5,1660,8063,1.0,0,1,4,1660,0,1.0006,20
4399,4.0,2.0,2430,8960,1.0,0,1,3,1430,1000,1.0019,8
2913,4.0,2.5,3080,35430,2.0,0,1,3,3080,0,0.9987,23
2478,4.0,2.5,2910,6338,2.0,0,1,3,2910,0,1.0,12
1864,3.0,2.75,1850,9600,1.5,0,1,5,1850,0,0.9987,55
495,3.0,2.0,1463,868,3.0,0,1,3,1463,0,1.0,17
1320,3.0,1.75,1660,9600,1.0,0,1,3,1380,280,0.9987,7
638,3.0,2.25,1520,7199,2.0,0,1,4,1520,0,0.9994,28
3900,6.0,1.75,2740,6360,1.0,0,4,3,1370,1370,1.0006,67
2570,4.0,2.5,2150,3143,2.0,0,1,3,2150,0,1.0,10
1832,4.0,1.75,1420,5000,1.5,0,1,4,1420,0,1.0,75
1267,3.0,2.25,2880,9750,2.0,0,1,3,2880,0,0.9981,31
2042,4.0,1.75,1880,7632,1.0,0,1,4,1180,700,1.0013,20
278,3.0,1.75,1900,11165,1.0,0,1,4,1900,0,0.9981,61
3258,4.0,1.5,1840,4337,2.0,0,1,4,1840,0,1.0,103
1435,3.0,2.5,2090,10834,1.0,0,1,4,1360,730,1.0013,33
1675,4.0,2.5,2050,6360,2.0,0,1,3,2050,0,0.9981,20
1962,4.0,2.5,2630,48706,2.0,0,1,3,2630,0,0.9981,34
1838,3.0,2.0,1490,4800,2.0,0,1,5,1490,0,1.0,35
1813,2.0,1.0,1270,5000,1.0,0,1,3,1090,180,1.0,22
2635,3.0,1.5,1440,28516,1.0,0,1,4,1440,0,0.9981,45
3524,2.0,2.5,1785,779,2.0,0,1,3,1595,190,0.9981,45
298,4.0,2.5,2450,4247,2.0,0,1,3,2450,0,0.9974,97
2068,3.0,2.25,1720,9000,1.0,0,1,4,1320,400,1.0013,51
3994,4.0,1.5,1310,8250,1.0,0,1,3,1060,250,1.0006,67
3494,5.0,2.5,2550,20875,1.0,0,1,4,1610,940,0.9981,37
3858,3.0,1.5,1520,7123,1.0,0,1,4,1520,0,1.0006,61
442,2.0,2.0,1150,6634,1.0,0,1,3,860,290,1.0,24
864,4.0,2.5,3240,13978,1.0,0,1,3,1860,1380,0.9981,16
15,3.0,1.5,1220,1086,3.0,0,1,3,1220,0,1.0,13
4221,4.0,1.75,2250,13515,1.0,0,1,4,2150,100,1.0006,19
598,4.0,2.5,3190,7399,2.0,0,1,3,3190,0,0.9994,14
426,4.0,2.5,2683,40386,2.0,0,1,4,2683,0,0.9974,33
3330,3.0,2.0,2350,5080,1.5,0,1,3,1780,570,1.0,91
2239,3.0,1.75,1240,3600,1.5,0,1,5,1240,0,1.0,94
2750,3.0,2.5,1590,3411,2.0,0,1,3,1590,0,0.9981,20
2318,4.0,2.5,2540,6365,2.0,0,1,3,1870,670,1.0006,20
3223,3.0,3.0,1680,1570,3.0,0,1,3,1680,0,1.0,6
2709,4.0,3.5,4490,5099,2.0,0,1,3,3390,1100,0.9981,14
647,3.0,2.5,1530,6000,2.0,0,1,4,1530,0,0.9994,29
3426,5.0,2.5,4600,19831,1.0,0,4,3,2300,2300,0.9994,7
1056,4.0,2.5,2710,5880,2.0,0,1,3,2710,0,1.0006,14
945,3.0,2.5,1450,5008,1.0,0,1,3,840,610,1.0,13
2654,4.0,2.5,2130,35752,1.0,0,1,3,1490,640,0.9981,40
1409,3.0,1.0,1830,8004,1.0,0,1,3,1200,630,1.0,8
4305,2.0,1.0,750,5120,1.0,0,1,4,750,0,1.0,22
1592,4.0,2.5,3030,8507,2.0,0,1,3,3030,0,0.9981,17
428,4.0,2.0,1520,6200,1.5,0,1,3,1520,0,1.0,10
4024,5.0,3.0,3040,9601,1.0,0,1,5,1970,1070,0.9994,52
3003,5.0,2.5,2850,209523,1.0,0,1,4,1930,920,1.0,52
1405,4.0,2.0,2120,11479,1.0,0,1,4,1060,1060,1.0,19
2072,3.0,1.75,1860,15681,1.0,0,1,4,1860,0,1.0013,49
1884,5.0,1.75,1880,10000,1.0,0,1,3,960,920,0.9987,12
1167,5.0,3.0,3690,49709,1.0,0,3,3,2690,1000,1.0006,8
3232,2.0,2.5,2220,4000,2.0,0,1,3,2220,0,1.0,20
130,4.0,1.75,2130,5080,1.5,0,1,3,2130,0,1.0,27
2900,3.0,2.5,2490,23891,2.0,0,1,3,2490,0,0.9987,27
2782,3.0,3.5,1690,1432,2.0,0,1,3,1360,330,1.0,12
1296,4.0,2.75,3040,2800,2.0,0,1,3,2100,940,1.0,6
4214,3.0,3.25,3140,5445,2.0,0,4,4,2240,900,1.0,107
3305,3.0,1.75,1580,7416,1.0,0,1,3,1150,430,0.9981,9
1262,3.0,2.75,2590,12063,2.0,0,1,3,2590,0,0.9981,27
915,5.0,3.5,3840,8279,2.0,0,1,3,3840,0,0.9981,19
367,3.0,1.75,1750,12325,1.0,0,1,4,1470,280,0.9974,52
1861,4.0,2.5,2780,6369,1.0,0,1,3,1590,1190,0.9987,42
448,3.0,1.75,1600,6120,1.5,0,1,3,1600,0,1.0,9
1523,2.0,1.0,1100,4200,1.0,0,1,3,1100,0,1.0,15
1007,3.0,1.5,1120,7000,1.0,0,1,3,1120,0,0.9974,15
3262,5.0,2.5,2920,5568,2.0,0,1,3,2320,600,1.0,6
1165,3.0,1.0,1490,7435,1.0,0,1,3,1120,370,1.0006,10
2855,3.0,1.75,1820,22320,1.0,0,1,3,1250,570,0.9987,16
2799,3.0,3.5,2130,6150,2.0,0,3,5,1530,600,1.0,112
2281,3.0,1.0,1320,5000,1.5,0,1,3,1320,0,1.0,26
1588,4.0,3.75,4030,10800,2.0,0,1,3,4030,0,0.9981,14
2870,4.0,2.5,3280,27441,2.0,0,1,3,3280,0,0.9987,24
1327,3.0,2.5,2120,9736,2.0,0,1,3,2120,0,0.9987,20
1250,5.0,3.5,3500,10155,2.0,0,1,3,2570,930,0.9981,24
2629,4.0,2.75,2800,19168,2.0,0,1,3,2800,0,0.9981,28
486,3.0,1.5,2240,3800,2.0,0,1,3,1370,870,1.0,91
3539,3.0,1.75,1680,250470,1.0,0,1,4,1070,610,0.9987,19
4036,4.0,2.5,2190,7350,2.5,0,1,5,2190,0,0.9994,62
2496,4.0,2.5,2670,8765,2.0,0,1,3,2670,0,1.0,14
480,3.0,2.5,2690,7000,2.0,0,1,5,1840,850,1.0,77
4387,4.0,2.5,2170,8518,1.0,0,4,3,1350,820,1.0019,15
2175,3.0,1.0,1090,8640,1.0,0,1,4,1090,0,1.0006,47
2064,4.0,2.5,2610,7091,2.0,0,1,3,2610,0,1.0013,20
1198,4.0,2.5,3190,8684,1.0,0,4,5,1680,1510,0.9981,53
2139,2.0,1.0,890,2100,1.0,0,1,4,760,130,1.0,35
778,4.0,3.0,1940,8170,1.0,0,1,4,1940,0,1.0,72
3114,4.0,2.0,1690,3250,1.5,0,1,3,1550,140,1.0,119
2419,7.0,4.5,4290,37607,1.5,0,1,5,4290,0,0.9987,38
2091,4.0,2.25,2600,6390,1.0,0,1,3,1390,1210,1.0013,42
2215,3.0,2.25,2790,13791,1.0,0,4,3,2790,0,1.0006,14
1705,3.0,2.5,1910,2091,2.0,0,1,3,1910,0,0.9981,6
2603,4.0,2.5,2230,10414,1.0,0,1,5,1450,780,0.9981,46
3905,4.0,2.5,2040,8265,2.0,0,1,3,2040,0,1.0006,24
4059,5.0,3.25,5270,17232,2.0,0,2,3,4010,1260,0.9994,17
1308,3.0,2.5,950,1110,2.0,0,1,3,950,0,1.0,17
726,4.0,2.75,2340,11034,1.0,0,1,3,1720,620,1.0,9
2755,5.0,3.5,2640,6895,2.0,0,1,3,2640,0,0.9981,19
1491,4.0,3.0,2110,5000,1.5,0,3,4,1640,470,1.0,90
202,3.0,1.5,1090,9600,1.0,0,1,4,1090,0,1.0,52
620,4.0,2.5,2000,10051,2.0,0,1,3,2000,0,0.9994,23
2901,3.0,4.5,3850,62726,2.0,0,1,3,3120,730,0.9987,97
2887,3.0,2.25,1580,39189,1.0,0,1,3,1180,400,0.9987,28
2505,4.0,1.75,1700,7800,1.0,0,1,5,1120,580,1.0,39
3008,3.0,2.5,2260,19821,2.0,0,1,3,2260,0,1.0,26
2122,4.0,2.75,2080,4000,1.5,0,1,3,2080,0,1.0,20
2825,7.0,8.0,13540,307752,3.0,0,5,3,9410,4130,0.9987,21
1436,3.0,1.75,1870,12381,1.0,0,1,4,1870,0,1.0013,19
809,3.0,2.5,2090,6000,1.5,0,1,4,2090,0,1.0,92
2685,5.0,3.25,3660,11995,2.0,0,3,3,3660,0,0.9981,14
3872,5.0,2.25,2060,8632,1.0,0,1,3,1030,1030,1.0006,17
3224,2.0,1.0,1470,7137,1.0,0,1,3,1020,450,1.0,26
3828,4.0,2.5,1960,7133,2.0,0,1,3,1960,0,1.0006,18
1468,3.0,1.75,1330,13102,1.0,0,1,3,1330,0,1.0013,23
2149,3.0,1.5,1840,5000,1.5,0,1,5,1340,500,1.0,105
355,4.0,2.75,2020,10720,1.0,0,1,4,1420,600,0.9974,28
917,4.0,2.5,4570,16015,2.0,0,3,3,4570,0,0.9981,11
3447,2.0,1.0,1320,8380,1.0,0,1,3,1320,0,0.9994,67
3511,4.0,3.0,4040,20001,1.0,0,1,3,2020,2020,0.9981,19
1718,2.0,1.0,900,5000,1.0,0,1,3,900,0,1.0,76
2413,3.0,1.75,1540,12446,1.0,0,1,5,1540,0,0.9987,53
2456,3.0,2.0,2460,41343,1.0,0,1,4,2460,0,0.9987,32
4069,5.0,3.0,3880,13000,2.0,0,1,3,3880,0,0.9994,17
1944,2.0,1.75,1210,7507,1.0,0,1,3,1210,0,0.9987,38
262,5.0,2.5,2650,11455,1.0,0,1,3,1400,1250,0.9981,16
4109,3.0,1.0,1360,9948,1.0,0,1,3,1360,0,0.9994,16
4289,2.0,1.0,810,4800,1.0,0,1,3,810,0,1.0,26
2420,4.0,1.75,1790,11875,1.0,0,1,4,1490,300,0.9987,51
3295,4.0,2.75,2250,3433,1.5,0,1,3,1500,750,1.0,7
984,3.0,2.5,2440,4800,2.0,0,1,3,2440,0,1.0,6
313,3.0,2.5,2580,13096,2.0,0,1,3,2580,0,0.9974,34
1914,3.0,1.0,910,7700,1.0,0,1,4,910,0,0.9987,49
179,3.0,2.5,1720,99916,2.0,0,1,4,1720,0,1.0,30
2268,3.0,2.75,2600,5875,1.5,0,3,5,1600,1000,1.0,91
4567,3.0,2.0,2540,237402,1.0,0,1,3,2540,0,0.9994,13
356,3.0,2.5,2670,12187,2.0,0,1,3,2670,0,0.9974,34
1347,3.0,3.0,1571,2017,3.0,0,1,3,1571,0,1.0,12
1332,3.0,2.5,1870,5013,2.0,0,1,3,1870,0,0.9987,17
2788,4.0,2.0,3140,10875,1.0,0,2,3,1940,1200,1.0,51
1684,4.0,2.5,2400,7351,2.0,0,1,3,2400,0,0.9981,11
2085,3.0,2.75,2090,9620,1.0,0,1,3,1340,750,1.0013,20
3307,3.0,2.5,2730,5832,2.0,0,1,3,2730,0,0.9981,14
1639,3.0,2.5,1690,1618,2.0,0,1,3,1150,540,0.9981,6
673,3.0,3.0,2340,5002,2.0,0,1,3,2340,0,0.9987,97
2582,3.0,1.75,1670,39639,1.0,0,1,4,1670,0,0.9981,28
2743,3.0,2.5,2230,5348,2.0,0,1,3,2230,0,0.9981,20
305,3.0,1.75,1460,7700,1.0,0,1,3,1460,0,0.9974,6
2205,4.0,1.0,1230,7410,1.5,0,1,3,1230,0,1.0006,76
2368,4.0,2.5,2990,16809,2.0,0,1,3,2990,0,0.9987,11
1136,2.0,1.75,1100,7600,1.0,0,1,3,1100,0,1.0006,40
4080,3.0,2.0,2270,11989,1.0,0,1,4,2270,0,0.9994,52
2667,4.0,3.25,3540,159430,2.0,0,1,3,3540,0,0.9987,13
2464,3.0,2.5,2320,7609,2.0,0,1,3,2320,0,0.9987,17
3992,3.0,2.25,1640,14374,1.0,0,1,4,1140,500,1.0006,57
2708,4.0,2.5,2680,7178,2.0,0,1,3,2680,0,0.9981,17
3849,3.0,1.0,1200,9087,1.0,0,1,5,1200,0,1.0006,51
929,3.0,2.5,2670,10496,2.0,0,1,3,2670,0,0.9981,31
683,3.0,2.5,1830,65340,1.0,0,1,3,1520,310,0.9987,29
2846,3.0,2.0,1440,4421,1.0,0,1,3,1440,0,0.9987,13
1542,3.0,1.75,1480,2185,2.5,0,1,3,1480,0,0.9981,15
190,3.0,2.5,1870,4060,2.0,0,1,3,1870,0,1.0,15
157,3.0,1.0,1060,5200,1.0,0,1,5,1060,0,1.0,50
2354,4.0,2.5,3470,32109,2.0,0,1,3,3470,0,0.9987,25
1173,4.0,2.5,1780,6000,2.0,0,1,3,1780,0,1.0006,29
2665,3.0,3.0,4120,60392,2.0,0,3,3,3180,940,0.9987,26
3332,3.0,1.75,1500,6180,1.0,0,1,4,1060,440,1.0,32
94,4.0,1.75,2010,3600,1.5,0,1,3,2010,0,1.0,118
279,3.0,2.5,2200,11000,2.0,0,3,3,2200,0,0.9981,42
3344,3.0,2.5,2660,4975,2.0,0,1,3,2660,0,1.0,6
3961,3.0,2.25,1710,11500,1.0,0,1,3,1210,500,0.9994,42
2502,3.0,2.5,2250,3757,2.0,0,1,3,2250,0,1.0,14
314,4.0,2.75,1680,11180,1.0,0,1,4,1680,0,0.9974,54
3126,3.0,1.5,1360,885,3.0,0,1,3,1360,0,1.0,12
2923,3.0,2.25,1630,12295,2.0,0,1,4,1630,0,1.0,35
3424,6.0,4.5,3810,28176,1.0,0,5,5,3810,0,0.9994,51
1990,4.0,3.0,3580,35261,1.5,0,1,3,3580,0,0.9981,35
502,2.0,1.75,1740,5400,1.0,0,1,4,990,750,1.0,31
687,2.0,1.0,1010,3000,1.0,0,1,4,1010,0,0.9987,52
1616,5.0,2.5,3580,8921,2.0,0,1,3,3580,0,0.9981,20
1207,4.0,1.75,1830,9600,1.0,0,1,4,1010,820,0.9981,54
3701,3.0,1.0,1620,9450,1.5,0,1,3,1620,0,1.0026,66
3654,2.0,1.0,810,7158,1.0,0,1,5,810,0,1.0026,76
2001,3.0,1.75,1180,16552,1.0,0,1,4,1180,0,0.9981,53
3907,2.0,1.0,870,11100,1.0,0,1,3,870,0,1.0006,24
1331,3.0,1.75,1780,8085,1.0,0,1,3,1210,570,0.9987,44
66,3.0,1.0,1430,10005,1.5,0,1,4,1430,0,1.0,37
1587,4.0,2.5,2580,3909,2.0,0,1,3,2580,0,0.9981,97
3860,4.0,1.75,1920,7700,2.0,0,1,4,1920,0,1.0006,50
4458,2.0,1.75,2040,28593,1.5,1,4,4,2040,0,0.9981,30
3839,3.0,2.75,3290,22649,2.0,0,1,4,3290,0,1.0006,27
1811,4.0,1.75,2330,5000,1.5,0,1,4,1510,820,1.0,91
4533,3.0,1.0,1150,4800,1.5,0,1,4,1150,0,1.0013,82
3281,5.0,3.0,4480,5000,2.5,0,1,5,3420,1060,1.0,118
3816,4.0,2.75,2150,9915,1.0,0,1,5,1240,910,1.0006,44
4344,4.0,1.5,2500,6300,1.0,0,1,4,1500,1000,1.0013,19
3892,4.0,2.5,1960,14242,1.0,0,2,4,1290,670,1.0006,48
2110,2.0,2.25,1290,1334,3.0,0,1,3,1290,0,1.0,13
1647,3.0,3.0,1960,1168,2.0,0,1,3,1600,360,0.9981,13
3362,2.0,1.0,1230,6600,1.0,0,1,3,1130,100,1.0,6
2975,2.0,1.0,1080,9435,1.0,0,1,3,1080,0,1.0,16
2083,3.0,2.0,1900,8002,1.0,0,1,3,1900,0,1.0013,29
56,3.0,3.25,1651,1779,2.0,0,1,3,1341,310,1.0,12
4087,5.0,3.0,3420,18129,2.0,0,1,3,2540,880,0.9994,15
1437,3.0,1.5,1380,11130,1.0,0,1,3,1380,0,1.0013,8
2444,5.0,3.25,3160,10000,2.0,0,1,4,3160,0,0.9987,40
2586,3.0,2.25,3000,11665,1.5,1,5,3,3000,0,0.9981,19
4137,3.0,2.5,1440,7741,1.0,0,1,4,1000,440,1.0006,37
4478,2.0,1.0,2034,13392,1.0,1,5,5,1159,875,0.9981,73
1415,4.0,2.25,2300,7700,1.0,0,1,3,1380,920,1.0,31
874,4.0,2.5,2710,5500,2.0,0,1,3,2710,0,0.9981,21
2541,4.0,2.5,2400,7693,2.0,0,1,3,2400,0,1.0,17
4541,3.0,2.25,2120,13090,1.0,0,1,3,2120,0,1.0013,23
557,4.0,2.5,2710,35868,2.0,0,1,3,2710,0,0.9994,31
4393,4.0,2.0,1780,5336,1.5,0,1,5,930,850,1.0019,102
4195,3.0,2.5,1260,889,3.0,0,1,3,1260,0,1.0,12
1363,3.0,2.25,1347,1292,3.0,0,1,3,1347,0,1.0,10
3385,1.0,1.0,720,4800,1.0,0,1,3,720,0,1.0,24
4331,6.0,2.5,2640,3680,2.0,0,1,5,1760,880,1.0,64
383,3.0,2.75,2810,18731,2.0,1,5,4,2810,0,0.9974,46
1561,3.0,2.25,2020,3600,2.0,0,1,3,2020,0,0.9981,14
2307,3.0,2.5,3050,158558,1.0,0,1,4,3050,0,1.0006,33
2196,3.0,2.75,2020,10744,1.0,0,1,5,1270,750,1.0006,66
4253,4.0,2.5,2300,6448,2.0,0,1,3,2300,0,1.0006,19
1241,4.0,4.5,3850,13551,2.0,0,3,3,3000,850,0.9981,14
3829,2.0,1.5,1010,7719,2.0,0,1,3,1010,0,1.0006,7
773,3.0,2.25,2070,15002,1.5,0,1,3,2070,0,1.0,7
897,5.0,2.25,2480,12070,2.0,0,1,3,2480,0,0.9981,42
2761,3.0,2.0,1760,6428,1.0,0,1,4,980,780,1.0,38
4520,3.0,2.0,1640,5280,1.5,0,1,5,1640,0,1.0013,110
42,2.0,1.0,1110,6800,1.0,0,1,5,1000,110,1.0,73
2182,3.0,1.75,1050,5850,1.0,0,1,3,1050,0,1.0006,40
2628,4.0,3.5,2690,6164,2.0,0,1,3,2690,0,0.9981,18
2592,4.0,2.5,3950,10856,3.0,0,1,3,3950,0,0.9981,97
777,2.0,1.0,770,7906,1.0,0,1,4,770,0,1.0,72
3726,4.0,2.75,2656,21195,2.0,0,1,3,2656,0,1.0006,6
2939,3.0,1.75,1800,10200,1.0,0,1,3,1800,0,1.0,9
166,4.0,3.5,3150,6202,2.0,0,1,3,3150,0,1.0,15
275,4.0,2.5,3220,7875,1.5,0,1,4,3220,0,0.9981,54
4564,5.0,1.5,2520,5753,1.5,0,1,4,1510,1010,0.9994,92
1495,4.0,3.0,1980,5352,2.5,0,1,3,1980,0,1.0,15
1496,4.0,3.5,2640,5900,2.0,0,3,3,2640,0,1.0,22
1720,4.0,2.5,2440,6651,2.0,0,1,3,2440,0,1.0,6
2394,2.0,1.75,2200,89298,1.0,0,1,3,1100,1100,0.9987,7
119,4.0,3.25,3620,5131,2.0,0,4,4,2350,1270,1.0,93
2678,2.0,1.75,2260,280962,2.0,0,3,3,1890,370,0.9987,15
589,3.0,2.0,1380,4500,1.0,0,1,3,1380,0,0.9994,12
1434,2.0,1.5,1520,8040,1.0,0,1,5,1520,0,1.0,69
1573,3.0,2.5,2610,7256,2.0,0,1,3,2610,0,0.9981,6
2438,5.0,2.25,2520,49222,2.0,0,1,4,2520,0,0.9987,20
132,2.0,2.5,1160,1458,2.0,0,1,3,1040,120,1.0,108
304,3.0,1.75,1310,9282,1.0,0,1,4,1310,0,0.9974,28
556,2.0,1.0,1290,4650,1.0,0,1,4,1290,0,1.0,30
1511,3.0,3.5,3250,6000,2.0,0,1,3,2500,750,1.0,19
983,3.0,1.0,1160,3750,1.5,0,1,3,1160,0,1.0,14
1927,4.0,2.75,2890,6825,1.0,0,1,3,1560,1330,0.9987,7
1622,3.0,1.75,1710,8767,1.0,0,1,4,1710,0,0.9981,34
433,3.0,2.0,1800,5000,1.0,0,1,4,1080,720,1.0,38
2320,3.0,2.5,1820,8085,2.0,0,1,3,1820,0,1.0006,11
4057,4.0,3.25,3300,15907,2.0,0,1,5,3300,0,0.9994,35
2015,3.0,1.5,1420,8580,1.0,0,1,3,1420,0,1.0013,17
2864,4.0,2.5,2560,5593,2.0,0,1,3,2560,0,0.9987,19
2567,4.0,3.0,2590,6160,2.0,0,1,3,2590,0,1.0,6
3243,3.0,2.5,1580,1161,2.0,0,1,3,1010,570,1.0,12
3451,3.0,2.5,3480,7800,1.0,0,1,4,1750,1730,0.9994,22
2999,6.0,3.75,4000,6015,2.0,0,3,3,3080,920,1.0,17
1898,3.0,1.75,1600,19200,1.0,0,1,4,1600,0,0.9987,53
