,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,cost of living index,house_age,price
1911,4.0,1.75,2030,18295,1.5,0,1,4,2030,0,0.9987,45,493000.0
3870,4.0,2.25,2890,18226,3.0,1,5,3,2890,0,1.0006,36,0.0
472,3.0,1.75,1300,2580,1.0,0,1,5,820,480,1.0,86,462000.0
254,3.0,1.5,1830,8000,1.0,0,1,4,1830,0,0.9981,19,562000.0
4167,3.0,2.5,2570,10431,2.0,0,1,3,2570,0,1.0006,31,399950.0
1609,4.0,3.25,3530,8589,2.0,0,1,3,3530,0,0.9981,13,963000.0
3357,3.0,1.0,1700,6356,1.5,0,1,3,1700,0,1.0,37,681000.0
2106,2.0,1.0,800,4850,1.0,0,1,4,800,0,1.0,76,440000.0
663,3.0,2.5,1920,15124,2.0,0,1,3,1920,0,0.9987,25,429000.0
3523,3.0,1.5,1820,12686,1.0,0,1,4,1820,0,0.9981,68,875000.0
2858,3.0,2.0,1240,14404,1.0,0,1,3,1240,0,0.9987,20,405000.0
3978,4.0,3.0,2440,9664,2.0,0,1,3,1890,550,0.9994,7,480000.0
3926,4.0,1.75,1500,11600,1.0,0,1,4,1000,500,0.9994,11,379900.0
3989,3.0,2.25,1490,4522,2.0,0,1,3,1490,0,0.9994,11,326983.333333
3125,3.0,2.0,2000,3207,1.0,0,1,4,1100,900,1.0,104,677000.0
4320,3.0,2.0,1550,6039,1.0,0,1,5,830,720,1.0,78,430000.0
1589,3.0,2.25,2060,8640,1.0,0,1,4,2060,0,0.9981,54,890000.0
3692,3.0,1.0,1080,8580,1.5,0,1,3,1080,0,1.0026,15,192500.0
2500,4.0,2.5,3200,6473,2.0,0,1,3,3200,0,1.0,15,515000.0
2756,3.0,3.25,1320,1327,2.0,0,1,3,1040,280,1.0,12,385000.0
17,4.0,1.75,2010,8625,1.0,0,1,4,1340,670,1.0,19,364000.0
121,4.0,2.25,2160,5600,1.0,0,1,5,1080,1080,1.0,73,756000.0
1635,5.0,6.5,7270,130017,2.0,0,1,3,6420,850,0.9981,10,2238888.0
705,2.0,1.0,850,6174,1.0,0,1,4,850,0,1.0,37,308500.0
1927,4.0,2.75,2890,6825,1.0,0,1,3,1560,1330,0.9987,7,585000.0
1338,3.0,2.5,1900,7984,2.0,0,1,3,1900,0,0.9987,27,435000.0
1896,3.0,2.5,1800,5001,2.0,0,1,3,1800,0,0.9987,24,515000.0
1817,3.0,2.25,1700,3333,1.5,0,1,3,1100,600,1.0,9,575000.0
982,3.0,2.25,1490,1294,2.0,0,1,3,1220,270,1.0,10,309000.0
978,2.0,1.0,1200,4880,1.0,0,1,3,980,220,1.0,18,245000.0
1095,3.0,2.0,1790,42399,1.0,0,1,4,1790,0,1.0006,30,280000.0
1307,3.0,3.5,3870,3819,2.0,0,1,3,2760,1110,1.0,18,1440000.0
2028,3.0,2.5,2680,7757,2.0,0,1,3,2680,0,1.0013,11,320000.0
3707,2.0,1.0,1020,8100,1.0,0,1,3,1020,0,1.0026,24,195000.0
2636,4.0,2.5,3290,6628,2.0,0,1,3,3290,0,0.9981,17,715000.0
68,2.0,1.0,1180,6552,1.0,0,1,4,1180,0,1.0,35,275000.0
3368,3.0,2.5,1660,3990,2.0,0,1,3,1660,0,1.0,11,324500.0
3091,2.0,1.0,820,2723,1.0,0,1,3,820,0,1.0,20,475000.0
3861,3.0,1.5,1830,9848,1.0,0,1,5,1830,0,1.0006,58,468000.0
1459,3.0,2.25,1765,7652,2.0,0,1,3,1765,0,1.0013,24,250000.0
2482,3.0,1.0,1040,16986,1.0,0,1,4,1040,0,1.0,52,314950.0
649,3.0,1.0,1200,9936,1.0,0,1,4,1200,0,0.9994,51,108333.33333299999
3012,3.0,1.75,2000,7560,1.0,0,1,4,1300,700,1.0,52,325187.5
1712,3.0,2.5,2820,8159,2.0,0,1,3,2820,0,0.9981,17,735000.0
4526,3.0,2.0,1340,4320,1.0,0,1,3,920,420,1.0013,27,186000.0
1658,3.0,2.5,2290,3475,2.0,0,1,3,2290,0,0.9981,14,653000.0
1986,5.0,2.5,4470,35124,2.5,0,1,3,4470,0,0.9981,36,831500.0
1845,1.0,1.0,690,1950,1.0,0,1,3,690,0,1.0,66,167500.0
2286,2.0,1.0,880,6413,1.0,0,1,3,880,0,1.0,15,379509.166667
70,3.0,1.0,1080,6000,1.0,0,1,4,1080,0,1.0,68,275000.0
3414,4.0,2.5,2340,6420,1.0,0,3,3,1590,750,0.9994,20,668750.0
646,3.0,1.75,1580,9187,1.0,0,1,3,1180,400,0.9994,27,263000.0
3284,1.0,1.25,1100,638,3.0,0,1,3,1100,0,1.0,6,516500.0
2087,4.0,2.25,2060,11385,1.0,0,1,4,1200,860,1.0013,58,264500.0
3310,4.0,2.0,2230,9900,1.5,0,1,5,2230,0,0.9981,61,809950.0
3974,3.0,1.5,2380,14500,1.0,0,1,4,1850,530,0.9994,19,370000.0
1807,3.0,1.75,2610,5544,1.5,0,1,3,1680,930,1.0,42,750000.0
3616,5.0,2.5,2340,6000,2.0,0,1,4,2340,0,1.0,98,1085000.0
3365,4.0,1.0,2000,4676,1.5,0,1,3,1250,750,1.0,34,450000.0
1943,4.0,1.75,1520,7700,1.0,0,1,4,1520,0,0.9987,53,499950.0
4472,3.0,2.0,1590,9912,2.0,0,1,3,1590,0,0.9981,20,385000.0
4591,2.0,2.0,1410,12282,1.5,0,1,5,1410,0,1.0006,32,439900.0
317,4.0,2.5,3310,5404,2.0,0,1,3,3310,0,0.9974,17,803100.0
712,3.0,1.75,1650,8254,1.0,0,1,5,1060,590,1.0,69,370000.0
2362,6.0,4.25,6900,244716,2.0,0,1,4,4820,2080,0.9987,18,1135000.0
614,2.0,2.0,1310,2841,2.0,0,1,3,1310,0,0.9994,17,218000.0
255,3.0,1.5,1260,10350,1.0,0,1,3,1260,0,0.9981,31,465750.0
153,3.0,2.5,1850,4597,2.0,0,1,3,1850,0,1.0,17,254000.0
3799,4.0,2.5,2280,7568,2.0,0,1,4,2280,0,1.0006,19,433000.0
829,4.0,2.75,3220,4392,1.5,0,1,4,2320,900,1.0,89,880000.0
4020,3.0,1.5,1220,6000,1.0,0,1,3,1220,0,1.0006,23,177500.0
2447,4.0,1.0,1980,10350,1.0,0,1,4,1430,550,0.9987,52,395000.0
329,3.0,1.75,2060,12558,1.0,0,1,4,1350,710,0.9974,36,625000.0
2705,3.0,2.5,2460,4399,2.0,0,1,3,2460,0,0.9981,13,440500.0
3185,2.0,1.75,1760,4400,1.0,0,1,4,880,880,1.0,90,640000.0
2384,5.0,1.75,2550,71874,1.0,0,1,5,1810,740,0.9987,60,525888.0
1662,3.0,3.25,1540,1487,2.0,0,1,3,1540,0,0.9981,9,520000.0
1540,4.0,2.25,2200,11250,1.5,0,1,5,1300,900,0.9981,100,698000.0
1323,3.0,1.75,1520,8625,1.0,0,1,3,1520,0,0.9987,44,366000.0
920,4.0,3.0,3040,36246,1.5,0,1,3,2680,360,0.9981,6,870000.0
404,3.0,2.25,2080,12134,1.0,0,1,4,1530,550,0.9974,47,605000.0
1435,3.0,2.5,2090,10834,1.0,0,1,4,1360,730,1.0013,33,285000.0
1574,3.0,2.5,1550,12920,2.0,0,1,5,1550,0,0.9981,21,537000.0
3617,5.0,3.0,2510,4125,1.5,0,4,5,1590,920,1.0,95,881000.0
4495,3.0,1.5,1860,7963,1.0,0,1,3,1200,660,1.0013,12,288350.0
1524,3.0,2.25,2870,8170,2.0,0,1,3,2250,620,1.0,25,850000.0
3507,4.0,3.5,4230,20377,2.0,0,1,3,4230,0,0.9981,23,2075000.0
2518,5.0,2.75,2880,8364,2.0,0,1,3,2880,0,1.0,14,525000.0
3438,2.0,1.0,1570,8210,1.0,0,1,4,1150,420,0.9994,68,506000.0
2322,3.0,1.75,1950,8712,1.0,0,1,3,1950,0,1.0006,8,235000.0
2669,1.0,1.0,960,40946,1.0,0,1,5,960,0,0.9987,75,420850.0
4309,2.0,1.0,870,5400,1.0,0,1,3,870,0,1.0,13,310000.0
923,3.0,2.25,1450,19206,2.0,0,1,3,1450,0,0.9981,31,410000.0
1232,4.0,3.5,3280,6603,2.0,0,1,3,3280,0,0.9981,13,963000.0
3982,4.0,2.25,2940,48788,1.0,0,1,5,1520,1420,0.9994,59,605000.0
2442,4.0,2.5,2120,9603,2.0,0,1,3,2120,0,0.9987,35,575000.0
2438,5.0,2.25,2520,49222,2.0,0,1,4,2520,0,0.9987,20,535000.0
3714,2.0,1.0,840,11600,1.0,0,1,3,840,0,1.0026,12,187000.0
1755,3.0,1.75,1620,3975,1.0,0,1,5,940,680,1.0,94,641000.0
1050,3.0,2.0,2560,216777,1.0,0,1,3,2560,0,1.0006,34,560000.0
1898,3.0,1.75,1600,19200,1.0,0,1,4,1600,0,0.9987,53,510000.0
2472,3.0,2.5,2280,2289,2.0,0,1,3,1880,400,0.9987,14,500324.0
372,4.0,2.75,3150,38865,1.0,0,1,3,2480,670,0.9974,34,854000.0
1912,4.0,4.25,4850,12445,2.0,1,5,5,3850,1000,0.9987,31,3000000.0
2914,2.0,2.5,2150,5760,1.0,0,1,3,2150,0,0.9987,10,741500.0
2113,3.0,2.0,1940,5820,1.5,0,1,5,1150,790,1.0,76,665000.0
1479,3.0,1.5,1950,15954,1.0,0,1,4,1950,0,1.0013,61,290000.0
4504,3.0,1.75,1650,12349,1.0,0,1,3,1650,0,1.0013,20,259500.0
1601,4.0,2.5,2370,10083,2.0,0,1,5,2370,0,0.9981,54,687000.0
1215,3.0,1.75,2580,11000,1.0,0,1,4,1290,1290,0.9981,21,459900.0
3697,3.0,1.0,1150,7156,1.0,0,1,4,1150,0,1.0026,37,203000.0
4052,3.0,1.75,2640,8000,1.0,0,4,4,1320,1320,0.9994,19,1025000.0
1523,2.0,1.0,1100,4200,1.0,0,1,3,1100,0,1.0,15,343566.0
2796,4.0,1.75,1780,2788,1.0,0,1,4,890,890,1.0,77,442900.0
196,4.0,2.5,2150,37647,2.0,0,1,3,2150,0,1.0,29,380000.0
3373,3.0,1.75,1870,7189,1.0,0,1,3,1270,600,1.0,31,433000.0
4080,3.0,2.0,2270,11989,1.0,0,1,4,2270,0,0.9994,52,815000.0
4324,2.0,1.0,810,4080,1.0,0,1,4,810,0,1.0,22,325000.0
107,3.0,3.25,1730,1229,2.0,0,3,3,1320,410,1.0,12,645000.0
1970,3.0,1.0,1200,9800,1.0,0,1,4,1200,0,0.9981,49,374000.0
647,3.0,2.5,1530,6000,2.0,0,1,4,1530,0,0.9994,29,265000.0
3188,2.0,1.0,970,4560,1.0,0,1,4,970,0,1.0,113,690000.0
2569,3.0,2.0,1860,217800,2.0,0,3,3,1860,0,1.0,14,440000.0
3669,3.0,1.0,1200,6250,1.0,0,1,3,920,280,1.0026,18,280000.0
1923,4.0,1.5,1150,9360,1.5,0,1,3,1150,0,0.9987,6,334000.0
2369,4.0,4.5,6640,53330,2.0,0,1,3,6640,0,0.9987,27,1820000.0
2170,3.0,2.75,2015,16807,2.0,1,5,3,2015,0,1.0006,13,988500.0
4565,3.0,2.0,2080,11375,1.0,0,1,3,2080,0,0.9994,18,342500.0
662,4.0,3.5,3370,435600,2.0,0,4,3,3370,0,0.9987,15,480000.0
1530,3.0,2.5,1500,5412,1.0,0,1,5,900,600,1.0,100,485000.0
377,4.0,2.5,2496,8058,2.0,0,1,3,2496,0,0.9974,14,661000.0
896,3.0,3.0,3450,16200,2.0,0,1,3,3450,0,0.9981,11,688000.0
3712,4.0,1.75,1880,8800,1.0,0,1,3,1130,750,1.0026,8,284000.0
2368,4.0,2.5,2990,16809,2.0,0,1,3,2990,0,0.9987,11,800000.0
2006,4.0,2.5,2100,8400,1.0,0,1,4,1240,860,0.9981,28,468000.0
2876,3.0,2.0,2120,4080,2.0,0,1,3,2120,0,0.9987,17,535000.0
1606,4.0,2.75,3610,8580,2.0,0,1,3,3610,0,0.9981,6,982000.0
1188,4.0,2.25,2260,29930,2.0,0,1,4,1400,860,0.9981,43,599000.0
2787,2.0,1.0,1510,4032,1.5,0,1,3,1310,200,1.0,46,575000.0
1467,4.0,1.75,2700,27072,1.0,0,1,3,1380,1320,1.0013,16,314900.0
106,4.0,2.25,2280,6660,1.5,0,3,3,1960,320,1.0,36,820000.0
3378,3.0,2.0,2910,6600,2.0,0,1,4,1920,990,1.0,32,718500.0
3768,3.0,1.0,1310,9612,1.0,0,1,3,960,350,1.0006,17,150000.0
3696,1.0,0.75,380,15000,1.0,0,1,3,380,0,1.0026,12,245000.0
352,4.0,1.75,2020,7029,1.0,0,1,4,1430,590,0.9974,41,532000.0
1168,5.0,2.5,2500,9583,1.0,0,1,3,1300,1200,1.0006,6,235000.0
4405,5.0,2.0,1910,7200,1.0,0,1,4,1110,800,1.0019,21,0.0
576,4.0,2.5,2800,8494,2.0,0,1,3,2800,0,0.9994,17,426000.0
1643,3.0,2.5,2170,5000,2.0,0,1,3,2170,0,0.9981,17,619500.0
183,3.0,1.75,2190,12626,2.0,0,1,4,2190,0,1.0,20,340000.0
3434,3.0,1.75,2180,7700,1.0,0,1,3,1480,700,0.9994,16,506000.0
3785,3.0,1.75,1490,10125,1.0,0,1,4,1490,0,1.0006,58,0.0
821,3.0,1.75,1990,5560,1.0,0,1,4,1100,890,1.0,31,763101.0
2103,3.0,2.25,2110,7665,1.0,0,1,4,1360,750,1.0013,47,225279.428571
3661,2.0,1.0,1240,7200,1.0,0,1,3,1240,0,1.0026,9,215000.0
2073,3.0,1.75,1840,7300,1.0,0,1,3,1840,0,1.0013,57,265000.0
1452,6.0,3.25,4250,23326,1.0,0,4,3,2150,2100,1.0013,9,465000.0
3928,4.0,2.5,2000,5684,2.0,0,1,3,2000,0,0.9994,24,513000.0
1706,4.0,2.75,2330,3920,2.0,0,1,3,2330,0,0.9981,15,680000.0
1959,3.0,2.5,1670,3565,2.0,0,1,3,1670,0,0.9981,21,373000.0
2684,3.0,3.0,3910,19023,2.0,0,1,3,3910,0,0.9987,35,280000.0
2098,3.0,2.25,1720,7885,2.0,0,1,3,1720,0,1.0013,11,290256.0
262,5.0,2.5,2650,11455,1.0,0,1,3,1400,1250,0.9981,16,565000.0
4028,3.0,3.25,2170,12508,1.5,0,1,5,1650,520,0.9994,50,876650.0
3962,5.0,2.75,4400,18500,1.0,0,4,5,2250,2150,0.9994,57,1120000.0
3216,4.0,1.75,2100,4750,1.0,0,1,3,1340,760,1.0,45,759000.0
4210,3.0,1.5,2680,4775,2.0,0,3,5,1880,800,1.0,107,1355000.0
2763,4.0,2.0,1770,6000,2.0,0,1,5,1770,0,1.0,39,630000.0
528,2.0,1.0,1380,4390,1.0,0,1,4,880,500,1.0,89,450000.0
77,3.0,2.25,1460,941,3.0,0,1,3,1460,0,1.0,14,337000.0
1745,3.0,1.75,1890,3825,1.0,0,1,3,1290,600,1.0,46,524950.0
2071,3.0,1.0,1320,8450,1.0,0,1,3,880,440,1.0013,16,232500.0
3292,4.0,2.25,2920,6513,2.0,0,1,4,2260,660,1.0,83,1738000.0
1053,4.0,2.5,2010,7226,2.0,0,1,3,2010,0,1.0006,25,316000.0
3898,3.0,1.0,1050,6300,1.0,0,1,3,1050,0,1.0006,21,220000.0
2230,3.0,2.5,2920,34527,1.0,0,5,4,1800,1120,1.0,37,1015000.0
2125,3.0,2.5,2330,1987,2.0,0,5,3,1410,920,1.0,17,732000.0
278,3.0,1.75,1900,11165,1.0,0,1,4,1900,0,0.9981,61,557500.0
1810,1.0,1.0,720,5100,1.0,0,1,3,720,0,1.0,37,335000.0
2320,3.0,2.5,1820,8085,2.0,0,1,3,1820,0,1.0006,11,329950.0
2179,2.0,1.0,940,8532,1.0,0,1,4,940,0,1.0006,61,249950.0
4064,5.0,2.75,3100,10014,1.0,0,3,4,1660,1440,0.9994,47,975000.0
4552,4.0,3.25,4040,18916,1.0,0,1,4,4040,0,0.9987,41,2271150.0
3024,3.0,1.75,1680,2400,1.0,0,1,5,870,810,1.0,64,591000.0
4166,4.0,2.5,2580,5476,2.0,0,1,3,2580,0,1.0006,15,354000.0
3795,4.0,2.5,3000,5548,2.0,0,1,3,3000,0,1.0006,14,675000.0
296,4.0,1.75,2300,11700,1.0,0,1,4,1960,340,0.9974,43,615000.0
2164,3.0,2.0,1960,13100,1.0,0,3,5,1650,310,1.0006,63,403000.0
2978,4.0,2.5,2640,8625,2.0,0,1,3,2640,0,1.0,20,429900.0
1078,2.0,1.75,1490,224334,1.0,0,3,3,1490,0,1.0006,11,475000.0
1230,5.0,3.5,4210,17258,2.0,0,4,3,4210,0,0.9981,25,1365000.0
1887,3.0,1.75,1620,7330,1.0,0,1,4,1090,530,0.9987,46,459000.0
1409,3.0,1.0,1830,8004,1.0,0,1,3,1200,630,1.0,8,403500.0
2423,3.0,2.25,1410,1290,2.0,0,1,3,1290,120,0.9987,17,391000.0
2326,2.0,1.0,1060,7700,1.0,0,1,3,820,240,1.0006,7,170500.0
2572,4.0,2.75,3510,9400,2.0,0,1,3,3510,0,1.0,6,659950.0
2870,4.0,2.5,3280,27441,2.0,0,1,3,3280,0,0.9987,24,699000.0
4113,4.0,2.5,3350,46748,2.0,0,1,3,3350,0,0.9994,17,650000.0
3225,3.0,2.25,1370,1524,3.0,0,1,3,1370,0,1.0,15,433111.11111099995
2024,4.0,2.25,2510,8165,1.0,0,1,4,1610,900,1.0013,48,267345.0
1066,4.0,2.5,3250,235063,1.0,0,3,3,3250,0,1.0006,7,293000.0
1893,5.0,2.75,2440,8000,1.0,0,1,4,1240,1200,0.9987,48,525000.0
1439,3.0,1.0,970,8580,1.0,0,1,3,970,0,1.0013,31,156000.0
1420,4.0,2.0,2100,13468,1.0,0,1,5,1050,1050,1.0,58,475000.0
2907,2.0,2.0,1570,4665,1.0,0,1,3,1570,0,0.9987,14,592350.0
433,3.0,2.0,1800,5000,1.0,0,1,4,1080,720,1.0,38,618500.0
3305,3.0,1.75,1580,7416,1.0,0,1,3,1150,430,0.9981,9,600000.0
2574,3.0,2.25,2430,73151,1.0,0,1,3,2430,0,1.0,46,232333.333333
2032,4.0,2.25,2000,9000,1.0,0,1,4,2000,0,1.0013,20,318989.0
4141,3.0,2.25,2130,8721,1.0,0,1,3,1570,560,1.0006,20,316000.0
3423,4.0,3.0,4590,9150,2.0,0,1,3,3490,1100,0.9994,7,960000.0
864,4.0,2.5,3240,13978,1.0,0,1,3,1860,1380,0.9981,16,635700.0
1732,5.0,3.0,2450,4591,2.0,0,1,3,2450,0,1.0,26,525000.0
2881,3.0,2.5,2320,6775,1.0,0,1,3,2320,0,0.9987,12,728050.0
1026,3.0,1.5,1510,8000,1.0,0,1,4,1510,0,0.9974,64,470000.0
3843,3.0,2.5,1960,12476,2.0,0,1,4,1960,0,1.0006,31,560000.0
1293,3.0,2.5,2200,1970,2.0,0,1,3,1610,590,1.0,12,1050000.0
2953,3.0,2.25,2270,8876,1.0,0,1,3,1380,890,1.0,16,332000.0
1516,3.0,2.5,1720,1715,2.0,0,1,3,1240,480,1.0,17,398000.0
748,6.0,2.75,2520,9324,1.0,0,1,4,1320,1200,1.0,58,410000.0
1331,3.0,1.75,1780,8085,1.0,0,1,3,1210,570,0.9987,44,477000.0
1804,3.0,1.0,1500,4000,1.0,0,1,3,900,600,1.0,18,395000.0
3462,4.0,1.75,2480,9195,1.0,0,1,3,1390,1090,0.9981,15,780000.0
3341,3.0,1.5,1710,4500,1.5,0,1,3,1410,300,1.0,66,462000.0
1548,4.0,3.5,3900,8391,2.0,0,1,3,3900,0,0.9981,14,1040000.0
4537,3.0,1.0,1090,6710,1.5,0,1,5,1090,0,1.0013,108,219500.0
1221,4.0,2.25,2210,7665,2.0,0,1,4,2210,0,0.9981,52,530000.0
4357,3.0,1.0,1200,7280,1.0,0,1,4,1200,0,1.0013,53,215000.0
4001,3.0,1.0,910,8789,1.0,0,1,3,910,0,1.0006,57,221000.0
3916,6.0,2.75,2520,54160,2.0,1,5,3,2520,0,1.0006,15,975000.0
2416,3.0,1.75,1850,7735,1.0,0,1,4,1850,0,0.9987,37,585000.0
900,3.0,1.0,1460,10000,1.5,0,1,3,1460,0,0.9981,18,405000.0
3664,2.0,1.0,950,7692,1.0,0,1,3,950,0,1.0026,17,192500.0
1933,3.0,2.0,1660,15050,1.0,0,1,3,1260,400,0.9987,11,453000.0
410,3.0,3.25,2030,11070,2.0,0,1,4,2030,0,0.9974,40,685000.0
1317,3.0,2.0,1540,7947,1.0,0,1,3,1120,420,0.9987,16,385500.0
1413,3.0,1.0,1170,6700,1.0,0,1,3,1170,0,1.0,20,415000.0
1476,5.0,2.5,2340,13713,1.0,0,1,2,1670,670,1.0013,53,235500.0
3944,3.0,1.0,1060,10050,1.0,0,1,4,1060,0,0.9994,53,335000.0
1935,4.0,2.5,1700,9000,1.0,0,1,5,1700,0,0.9987,48,410000.0
144,3.0,2.5,2540,5050,2.0,0,1,3,2540,0,1.0,14,300000.0
4385,2.0,2.0,1610,17600,2.0,0,1,3,1610,0,1.0019,37,290900.0
2489,3.0,1.75,2110,10200,2.0,0,1,4,2110,0,1.0,54,305495.0
2011,3.0,2.5,3240,33151,2.0,0,3,3,3240,0,1.0013,25,604000.0
2433,4.0,2.5,2430,4747,2.0,0,1,3,2430,0,0.9987,12,585000.0
2970,4.0,2.0,1810,8750,1.0,0,1,2,1110,700,1.0,53,304000.0
1693,2.0,1.75,1670,4008,1.0,0,1,3,1670,0,0.9981,15,565000.0
1511,3.0,3.5,3250,6000,2.0,0,1,3,2500,750,1.0,19,875000.0
3268,2.0,1.0,1430,3000,1.5,0,1,3,1300,130,1.0,91,620000.0
3561,5.0,3.0,2795,15101,2.0,0,1,3,2795,0,0.9987,24,562000.0
3415,4.0,3.25,2790,5420,1.0,0,4,3,1130,1660,0.9994,7,970000.0
483,3.0,2.5,1360,1016,3.0,0,1,3,1310,50,1.0,17,535000.0
962,3.0,1.0,1140,5000,1.0,0,1,3,1140,0,1.0,8,276000.0
1380,4.0,1.75,1670,9886,1.0,0,1,5,1670,0,1.0,73,456000.0
430,4.0,2.0,1820,5000,1.5,0,2,3,1640,180,1.0,10,650000.0
3104,4.0,2.5,2350,3150,1.5,0,1,4,1690,660,1.0,110,870300.0
82,8.0,2.75,2790,6695,1.0,0,1,3,1470,1320,1.0,16,340000.0
3722,4.0,2.0,2680,18768,1.0,0,1,5,2680,0,1.0006,55,360000.0
1165,3.0,1.0,1490,7435,1.0,0,1,3,1120,370,1.0006,10,258000.0
439,3.0,1.0,1670,4080,1.0,0,1,3,1170,500,1.0,9,533000.0
2182,3.0,1.75,1050,5850,1.0,0,1,3,1050,0,1.0006,40,260000.0
854,4.0,2.75,2550,7636,1.0,0,1,3,1440,1110,0.9981,34,582800.0
2076,3.0,1.75,1390,18200,1.0,0,1,4,1390,0,1.0013,58,261350.0
1303,3.0,2.5,2070,13241,1.5,0,1,5,1270,800,1.0,110,850830.0
2709,4.0,3.5,4490,5099,2.0,0,1,3,3390,1100,0.9981,14,700000.0
206,3.0,1.0,1000,19204,1.0,0,1,3,1000,0,1.0,10,249000.0
2704,1.0,0.75,820,59677,1.0,0,1,3,820,0,0.9981,21,527550.0
2497,4.0,2.75,2450,14803,2.0,0,1,4,2450,0,1.0,32,619420.0
1879,5.0,1.5,1900,10226,1.0,0,1,3,1130,770,0.9987,16,415000.0
1015,7.0,4.0,3150,34830,1.0,0,1,3,3150,0,0.9974,15,999000.0
4498,4.0,2.0,1520,19672,1.0,0,1,3,1020,500,1.0013,41,171000.0
1766,3.0,2.0,1480,5000,1.0,0,1,4,750,730,1.0,92,595000.0
880,3.0,1.75,1240,8050,1.0,0,1,4,1240,0,0.9981,20,347000.0
730,2.0,1.0,770,8149,1.0,0,1,5,770,0,1.0,35,275000.0
273,4.0,1.75,2120,7420,1.0,0,1,4,1060,1060,0.9981,64,453000.0
3437,5.0,2.5,2240,7543,1.0,0,1,3,1140,1100,0.9994,57,469000.0
2390,3.0,2.5,2460,108900,1.0,0,1,4,1860,600,0.9987,43,600000.0
660,3.0,2.5,1480,15639,2.0,0,1,3,1480,0,0.9987,20,275000.0
3254,8.0,3.5,4440,6480,2.0,0,4,5,3140,1300,1.0,61,1970000.0
1218,5.0,2.75,2660,8737,1.0,0,5,5,1470,1190,0.9981,51,1100000.0
2614,5.0,2.75,3030,7679,2.0,0,1,3,3030,0,0.9981,6,837219.0
2560,4.0,2.75,3030,6625,2.0,0,1,3,3030,0,1.0,9,525000.0
1058,4.0,2.5,2490,8290,2.0,0,1,3,2490,0,1.0006,21,390000.0
470,4.0,1.75,1814,5000,1.0,0,1,4,944,870,1.0,21,530000.0
1054,4.0,2.0,1630,9010,1.0,0,1,4,1050,580,1.0006,45,234000.0
797,3.0,1.0,990,6000,1.0,0,1,3,990,0,1.0,18,495000.0
578,3.0,2.5,2170,4905,2.0,0,1,3,2170,0,0.9994,17,329900.0
951,2.0,1.0,870,6150,1.0,0,1,3,870,0,1.0,26,245000.0
1891,3.0,2.5,2680,9750,1.0,0,1,4,1610,1070,0.9987,41,653000.0
4425,3.0,2.0,1720,5525,1.0,0,3,5,960,760,1.0,79,500000.0
2947,4.0,2.5,2870,9292,2.0,0,1,3,2540,330,1.0,6,399000.0
3965,4.0,2.75,2360,4924,2.0,0,1,3,2360,0,0.9994,12,525000.0
322,4.0,2.5,2660,10452,2.0,0,1,3,2660,0,0.9974,27,755000.0
2136,4.0,1.75,1880,3880,1.5,0,1,4,1090,790,1.0,76,560000.0
4549,4.0,2.5,2740,16007,2.0,0,1,3,2740,0,0.9987,36,1225000.0
4499,3.0,2.5,2890,21780,2.0,0,1,3,2890,0,1.0013,20,421000.0
3472,5.0,4.25,3920,16258,2.0,0,1,3,2900,1020,0.9981,11,1000000.0
1104,3.0,2.0,1190,6833,1.0,0,1,3,1190,0,1.0006,25,200000.0
1310,3.0,1.5,1760,4000,2.0,0,1,3,1760,0,1.0,12,690000.0
3405,2.0,1.0,810,4800,1.0,0,1,3,810,0,1.0,19,308830.769231
3184,5.0,2.5,2200,4080,1.5,0,1,5,1420,780,1.0,104,547000.0
2985,3.0,1.75,1230,8250,1.0,0,1,3,1230,0,1.0,57,280000.0
2222,3.0,1.0,1750,7800,1.0,0,1,4,1150,600,1.0006,64,251555.555556
3559,3.0,2.25,2140,11266,2.0,0,1,3,2140,0,0.9987,34,400000.0
1408,3.0,1.75,2390,7149,1.0,0,1,3,1350,1040,1.0,15,396500.0
2676,3.0,2.5,2840,48716,1.0,0,4,3,1870,970,0.9987,26,500000.0
744,3.0,1.5,1270,20700,1.0,0,1,2,1150,120,1.0,72,260000.0
457,4.0,2.75,2730,3560,1.5,0,1,3,1550,1180,1.0,13,885000.0
3143,3.0,2.0,1810,4064,1.5,0,1,3,1810,0,1.0,18,550000.0
2909,4.0,2.5,3350,35298,2.0,0,1,4,3350,0,0.9987,35,720500.0
2600,4.0,2.5,3670,7000,2.0,0,1,3,3670,0,0.9981,15,820000.0
4195,3.0,2.5,1260,889,3.0,0,1,3,1260,0,1.0,12,479000.0
1579,3.0,2.0,1800,12669,1.0,0,1,3,1800,0,0.9981,30,470000.0
2209,5.0,1.75,1940,6654,1.5,0,1,4,1940,0,1.0006,37,359000.0
1295,4.0,2.0,1590,6750,1.0,0,1,3,1590,0,1.0,26,670500.0
184,1.0,1.0,650,15364,1.0,0,1,4,650,0,1.0,53,129000.0
4589,5.0,2.5,2025,7760,2.0,0,1,3,2025,0,1.0006,13,260000.0
837,3.0,2.5,1840,3035,1.0,0,1,3,920,920,1.0,17,678333.333333
3250,3.0,1.75,1610,7200,1.0,0,1,3,1090,520,1.0,7,1180500.0
2692,4.0,3.5,3400,5196,2.0,0,1,3,3400,0,0.9981,108,660000.0
